band,y,x,spatial_ref,y,x,class,reflectance
B8A,4883610.0,339510.0,0,4883610.0,339510.0,1,0.0255
B8A,4883610.0,339570.0,0,4883610.0,339570.0,1,0.0246
B8A,4883610.0,339630.0,0,4883610.0,339630.0,1,0.0251
B8A,4883610.0,339690.0,0,4883610.0,339690.0,1,0.0254
B8A,4883610.0,339750.0,0,4883610.0,339750.0,1,0.0269
B8A,4883610.0,339810.0,0,4883610.0,339810.0,1,0.0265
B8A,4883610.0,339870.0,0,4883610.0,339870.0,1,0.0263
B8A,4883610.0,339930.0,0,4883610.0,339930.0,1,0.0264
B8A,4883610.0,339990.0,0,4883610.0,339990.0,1,0.027
B8A,4883610.0,340050.0,0,4883610.0,340050.0,1,0.0258
B8A,4883550.0,339270.0,0,4883550.0,339270.0,1,0.0266
B8A,4883550.0,339330.0,0,4883550.0,339330.0,1,0.0247
B8A,4883550.0,339390.0,0,4883550.0,339390.0,1,0.0249
B8A,4883550.0,339450.0,0,4883550.0,339450.0,1,0.0235
B8A,4883550.0,339510.0,0,4883550.0,339510.0,1,0.0253
B8A,4883550.0,339570.0,0,4883550.0,339570.0,1,0.0243
B8A,4883550.0,339630.0,0,4883550.0,339630.0,1,0.0247
B8A,4883550.0,339690.0,0,4883550.0,339690.0,1,0.0259
B8A,4883550.0,339750.0,0,4883550.0,339750.0,1,0.0269
B8A,4883550.0,339810.0,0,4883550.0,339810.0,1,0.0268
B8A,4883550.0,339870.0,0,4883550.0,339870.0,1,0.0287
B8A,4883490.0,339210.0,0,4883490.0,339210.0,1,0.0246
B8A,4883490.0,339270.0,0,4883490.0,339270.0,1,0.0255
B8A,4883490.0,339330.0,0,4883490.0,339330.0,1,0.0244
B8A,4883490.0,339390.0,0,4883490.0,339390.0,1,0.0242
B8A,4883490.0,339450.0,0,4883490.0,339450.0,1,0.0234
B8A,4883430.0,339090.0,0,4883430.0,339090.0,1,0.0256
B8A,4883430.0,339150.0,0,4883430.0,339150.0,1,0.0242
B8A,4883430.0,339210.0,0,4883430.0,339210.0,1,0.0233
B8A,4883430.0,339270.0,0,4883430.0,339270.0,1,0.0244
B8A,4883370.0,338970.0,0,4883370.0,338970.0,1,0.0269
B8A,4883370.0,339030.0,0,4883370.0,339030.0,1,0.0266
B8A,4883370.0,339090.0,0,4883370.0,339090.0,1,0.0249
B8A,4883370.0,339150.0,0,4883370.0,339150.0,1,0.0239
B8A,4872270.0,312090.0,0,4872270.0,312090.0,3,0.2826
B8A,4872270.0,312150.0,0,4872270.0,312150.0,3,0.3045
B8A,4872270.0,312210.0,0,4872270.0,312210.0,3,0.3079
B8A,4872210.0,311970.0,0,4872210.0,311970.0,3,0.2826
B8A,4872210.0,312030.0,0,4872210.0,312030.0,3,0.2862
B8A,4872210.0,312090.0,0,4872210.0,312090.0,3,0.288
B8A,4872210.0,312150.0,0,4872210.0,312150.0,3,0.2958
B8A,4872210.0,312210.0,0,4872210.0,312210.0,3,0.284
B8A,4872210.0,312270.0,0,4872210.0,312270.0,3,0.3048
B8A,4872210.0,312330.0,0,4872210.0,312330.0,3,0.2952
B8A,4872150.0,311970.0,0,4872150.0,311970.0,3,0.2811
B8A,4872150.0,312030.0,0,4872150.0,312030.0,3,0.2789
B8A,4872150.0,312090.0,0,4872150.0,312090.0,3,0.287
B8A,4872150.0,312150.0,0,4872150.0,312150.0,3,0.3023
B8A,4872150.0,312210.0,0,4872150.0,312210.0,3,0.2804
B8A,4872150.0,312270.0,0,4872150.0,312270.0,3,0.2945
B8A,4872150.0,312330.0,0,4872150.0,312330.0,3,0.2899
B8A,4872150.0,312390.0,0,4872150.0,312390.0,3,0.2616
B8A,4872090.0,311910.0,0,4872090.0,311910.0,3,0.2912
B8A,4872090.0,311970.0,0,4872090.0,311970.0,3,0.287
B8A,4872090.0,312030.0,0,4872090.0,312030.0,3,0.2785
B8A,4872090.0,312090.0,0,4872090.0,312090.0,3,0.287
B8A,4872090.0,312150.0,0,4872090.0,312150.0,3,0.3307
B8A,4872090.0,312210.0,0,4872090.0,312210.0,3,0.3095
B8A,4872090.0,312270.0,0,4872090.0,312270.0,3,0.3024
B8A,4872090.0,312330.0,0,4872090.0,312330.0,3,0.2904
B8A,4872090.0,312390.0,0,4872090.0,312390.0,3,0.2851
B8A,4872030.0,311970.0,0,4872030.0,311970.0,3,0.2945
B8A,4872030.0,312030.0,0,4872030.0,312030.0,3,0.2854
B8A,4872030.0,312090.0,0,4872030.0,312090.0,3,0.2854
B8A,4872030.0,312150.0,0,4872030.0,312150.0,3,0.2944
B8A,4872030.0,312210.0,0,4872030.0,312210.0,3,0.2943
B8A,4872030.0,312270.0,0,4872030.0,312270.0,3,0.3023
B8A,4872030.0,312330.0,0,4872030.0,312330.0,3,0.2926
B8A,4871970.0,312090.0,0,4871970.0,312090.0,3,0.2855
B8A,4871970.0,312150.0,0,4871970.0,312150.0,3,0.2739
B8A,4871970.0,312210.0,0,4871970.0,312210.0,3,0.2864
B8A,4871970.0,312270.0,0,4871970.0,312270.0,3,0.2999
B8A,4871970.0,312330.0,0,4871970.0,312330.0,3,0.2861
B8A,4871910.0,312150.0,0,4871910.0,312150.0,3,0.2774
B8A,4871910.0,312210.0,0,4871910.0,312210.0,3,0.269
B8A,4871910.0,312270.0,0,4871910.0,312270.0,3,0.2831
B8A,4868550.0,360930.0,0,4868550.0,360930.0,2,0.407
B8A,4868490.0,360870.0,0,4868490.0,360870.0,2,0.3929
B8A,4868490.0,360930.0,0,4868490.0,360930.0,2,0.3897
B8A,4868430.0,360870.0,0,4868430.0,360870.0,2,0.3766
B8A,4868430.0,360930.0,0,4868430.0,360930.0,2,0.386
B8A,4868430.0,360990.0,0,4868430.0,360990.0,2,0.3675
B8A,4868370.0,360810.0,0,4868370.0,360810.0,2,0.3676
B8A,4868370.0,360870.0,0,4868370.0,360870.0,2,0.3285
B8A,4868370.0,360930.0,0,4868370.0,360930.0,2,0.3185
B8A,4868370.0,360990.0,0,4868370.0,360990.0,2,0.3164
B8A,4868310.0,360750.0,0,4868310.0,360750.0,2,0.3278
B8A,4868310.0,360810.0,0,4868310.0,360810.0,2,0.3113
B8A,4868310.0,360870.0,0,4868310.0,360870.0,2,0.3236
B8A,4868310.0,360930.0,0,4868310.0,360930.0,2,0.3287
B8A,4868310.0,360990.0,0,4868310.0,360990.0,2,0.3166
B8A,4868250.0,360750.0,0,4868250.0,360750.0,2,0.359
B8A,4868250.0,360810.0,0,4868250.0,360810.0,2,0.331
B8A,4868250.0,360870.0,0,4868250.0,360870.0,2,0.3182
B8A,4868250.0,360930.0,0,4868250.0,360930.0,2,0.3079
B8A,4868250.0,360990.0,0,4868250.0,360990.0,2,0.3152
B8A,4868250.0,361050.0,0,4868250.0,361050.0,2,0.2968
B8A,4868190.0,360690.0,0,4868190.0,360690.0,2,0.3807
B8A,4868190.0,360750.0,0,4868190.0,360750.0,2,0.3722
B8A,4868190.0,360810.0,0,4868190.0,360810.0,2,0.3487
B8A,4868190.0,360870.0,0,4868190.0,360870.0,2,0.3268
B8A,4868190.0,360930.0,0,4868190.0,360930.0,2,0.3186
B8A,4868190.0,360990.0,0,4868190.0,360990.0,2,0.3275
B8A,4868190.0,361050.0,0,4868190.0,361050.0,2,0.3089
B8A,4868130.0,360630.0,0,4868130.0,360630.0,2,0.3474
B8A,4868130.0,360690.0,0,4868130.0,360690.0,2,0.3608
B8A,4868130.0,360750.0,0,4868130.0,360750.0,2,0.3627
B8A,4868130.0,360810.0,0,4868130.0,360810.0,2,0.3565
B8A,4868130.0,360870.0,0,4868130.0,360870.0,2,0.3274
B8A,4868130.0,360930.0,0,4868130.0,360930.0,2,0.3325
B8A,4868130.0,360990.0,0,4868130.0,360990.0,2,0.3319
B8A,4868130.0,361050.0,0,4868130.0,361050.0,2,0.3274
B8A,4868130.0,361110.0,0,4868130.0,361110.0,2,0.2986
B8A,4868070.0,360630.0,0,4868070.0,360630.0,2,0.351
B8A,4868070.0,360690.0,0,4868070.0,360690.0,2,0.3511
B8A,4868070.0,360750.0,0,4868070.0,360750.0,2,0.3588
B8A,4868070.0,360810.0,0,4868070.0,360810.0,2,0.3488
B8A,4868070.0,360870.0,0,4868070.0,360870.0,2,0.3265
B8A,4868070.0,360930.0,0,4868070.0,360930.0,2,0.314
B8A,4868070.0,360990.0,0,4868070.0,360990.0,2,0.3339
B8A,4868070.0,361050.0,0,4868070.0,361050.0,2,0.3372
B8A,4868070.0,361110.0,0,4868070.0,361110.0,2,0.3108
B8A,4868010.0,360570.0,0,4868010.0,360570.0,2,0.3249
B8A,4868010.0,360630.0,0,4868010.0,360630.0,2,0.3407
B8A,4868010.0,360690.0,0,4868010.0,360690.0,2,0.3483
B8A,4868010.0,360750.0,0,4868010.0,360750.0,2,0.3508
B8A,4868010.0,360810.0,0,4868010.0,360810.0,2,0.3641
B8A,4868010.0,360870.0,0,4868010.0,360870.0,2,0.3403
B8A,4868010.0,360930.0,0,4868010.0,360930.0,2,0.32
B8A,4868010.0,360990.0,0,4868010.0,360990.0,2,0.3341
B8A,4868010.0,361050.0,0,4868010.0,361050.0,2,0.3339
B8A,4868010.0,361110.0,0,4868010.0,361110.0,2,0.3113
B8A,4868010.0,361170.0,0,4868010.0,361170.0,2,0.3151
B8A,4867950.0,360510.0,0,4867950.0,360510.0,2,0.3247
B8A,4867950.0,360570.0,0,4867950.0,360570.0,2,0.327
B8A,4867950.0,360630.0,0,4867950.0,360630.0,2,0.3569
B8A,4867950.0,360690.0,0,4867950.0,360690.0,2,0.3556
B8A,4867950.0,360750.0,0,4867950.0,360750.0,2,0.3524
B8A,4867950.0,360810.0,0,4867950.0,360810.0,2,0.3366
B8A,4867950.0,360870.0,0,4867950.0,360870.0,2,0.3198
B8A,4867950.0,360930.0,0,4867950.0,360930.0,2,0.3345
B8A,4867950.0,360990.0,0,4867950.0,360990.0,2,0.312
B8A,4867950.0,361050.0,0,4867950.0,361050.0,2,0.3041
B8A,4867950.0,361110.0,0,4867950.0,361110.0,2,0.3354
B8A,4867950.0,361170.0,0,4867950.0,361170.0,2,0.3316
B8A,4867890.0,360450.0,0,4867890.0,360450.0,2,0.3085
B8A,4867890.0,360510.0,0,4867890.0,360510.0,2,0.322
B8A,4867890.0,360570.0,0,4867890.0,360570.0,2,0.3171
B8A,4867890.0,360630.0,0,4867890.0,360630.0,2,0.3475
B8A,4867890.0,360690.0,0,4867890.0,360690.0,2,0.3312
B8A,4867890.0,360750.0,0,4867890.0,360750.0,2,0.3241
B8A,4867890.0,360810.0,0,4867890.0,360810.0,2,0.3351
B8A,4867890.0,360870.0,0,4867890.0,360870.0,2,0.3492
B8A,4867890.0,360930.0,0,4867890.0,360930.0,2,0.3332
B8A,4867890.0,360990.0,0,4867890.0,360990.0,2,0.3207
B8A,4867890.0,361050.0,0,4867890.0,361050.0,2,0.325
B8A,4867890.0,361110.0,0,4867890.0,361110.0,2,0.329
B8A,4867890.0,361170.0,0,4867890.0,361170.0,2,0.3372
B8A,4867890.0,361230.0,0,4867890.0,361230.0,2,0.3358
B8A,4867830.0,360450.0,0,4867830.0,360450.0,2,0.3085
B8A,4867830.0,360510.0,0,4867830.0,360510.0,2,0.3169
B8A,4867830.0,360570.0,0,4867830.0,360570.0,2,0.3361
B8A,4867830.0,360630.0,0,4867830.0,360630.0,2,0.3373
B8A,4867830.0,360690.0,0,4867830.0,360690.0,2,0.3545
B8A,4867830.0,360750.0,0,4867830.0,360750.0,2,0.3374
B8A,4867830.0,360810.0,0,4867830.0,360810.0,2,0.3512
B8A,4867830.0,360870.0,0,4867830.0,360870.0,2,0.3307
B8A,4867830.0,360930.0,0,4867830.0,360930.0,2,0.3316
B8A,4867830.0,360990.0,0,4867830.0,360990.0,2,0.3094
B8A,4867830.0,361050.0,0,4867830.0,361050.0,2,0.3248
B8A,4867830.0,361110.0,0,4867830.0,361110.0,2,0.3418
B8A,4867830.0,361170.0,0,4867830.0,361170.0,2,0.3473
B8A,4867830.0,361230.0,0,4867830.0,361230.0,2,0.3553
B8A,4867770.0,360390.0,0,4867770.0,360390.0,2,0.2909
B8A,4867770.0,360450.0,0,4867770.0,360450.0,2,0.3022
B8A,4867770.0,360510.0,0,4867770.0,360510.0,2,0.3238
B8A,4867770.0,360570.0,0,4867770.0,360570.0,2,0.3324
B8A,4867770.0,360630.0,0,4867770.0,360630.0,2,0.3312
B8A,4867770.0,360690.0,0,4867770.0,360690.0,2,0.3361
B8A,4867770.0,360750.0,0,4867770.0,360750.0,2,0.3419
B8A,4867770.0,360810.0,0,4867770.0,360810.0,2,0.3446
B8A,4867770.0,360870.0,0,4867770.0,360870.0,2,0.3494
B8A,4867770.0,360930.0,0,4867770.0,360930.0,2,0.3382
B8A,4867770.0,360990.0,0,4867770.0,360990.0,2,0.3175
B8A,4867770.0,361050.0,0,4867770.0,361050.0,2,0.3198
B8A,4867770.0,361110.0,0,4867770.0,361110.0,2,0.3493
B8A,4867770.0,361170.0,0,4867770.0,361170.0,2,0.354
B8A,4867770.0,361230.0,0,4867770.0,361230.0,2,0.3484
B8A,4867770.0,361290.0,0,4867770.0,361290.0,2,0.3581
B8A,4867710.0,360330.0,0,4867710.0,360330.0,2,0.2991
B8A,4867710.0,360390.0,0,4867710.0,360390.0,2,0.2867
B8A,4867710.0,360450.0,0,4867710.0,360450.0,2,0.3009
B8A,4867710.0,360510.0,0,4867710.0,360510.0,2,0.3312
B8A,4867710.0,360570.0,0,4867710.0,360570.0,2,0.3312
B8A,4867710.0,360630.0,0,4867710.0,360630.0,2,0.3296
B8A,4867710.0,360690.0,0,4867710.0,360690.0,2,0.3192
B8A,4867710.0,360750.0,0,4867710.0,360750.0,2,0.3224
B8A,4867710.0,360810.0,0,4867710.0,360810.0,2,0.3173
B8A,4867710.0,360870.0,0,4867710.0,360870.0,2,0.3282
B8A,4867710.0,360930.0,0,4867710.0,360930.0,2,0.3217
B8A,4867710.0,360990.0,0,4867710.0,360990.0,2,0.3353
B8A,4867710.0,361050.0,0,4867710.0,361050.0,2,0.3169
B8A,4867710.0,361110.0,0,4867710.0,361110.0,2,0.3417
B8A,4867710.0,361170.0,0,4867710.0,361170.0,2,0.3227
B8A,4867710.0,361230.0,0,4867710.0,361230.0,2,0.3543
B8A,4867710.0,361290.0,0,4867710.0,361290.0,2,0.3527
B8A,4867650.0,360330.0,0,4867650.0,360330.0,2,0.3026
B8A,4867650.0,360390.0,0,4867650.0,360390.0,2,0.305
B8A,4867650.0,360450.0,0,4867650.0,360450.0,2,0.3201
B8A,4867650.0,360510.0,0,4867650.0,360510.0,2,0.3185
B8A,4867650.0,360570.0,0,4867650.0,360570.0,2,0.3225
B8A,4867650.0,360630.0,0,4867650.0,360630.0,2,0.3337
B8A,4867650.0,360690.0,0,4867650.0,360690.0,2,0.3203
B8A,4867650.0,360750.0,0,4867650.0,360750.0,2,0.329
B8A,4867650.0,360810.0,0,4867650.0,360810.0,2,0.3234
B8A,4867650.0,360870.0,0,4867650.0,360870.0,2,0.3478
B8A,4867650.0,360930.0,0,4867650.0,360930.0,2,0.3336
B8A,4867650.0,360990.0,0,4867650.0,360990.0,2,0.3384
B8A,4867650.0,361050.0,0,4867650.0,361050.0,2,0.3348
B8A,4867650.0,361110.0,0,4867650.0,361110.0,2,0.3457
B8A,4867650.0,361170.0,0,4867650.0,361170.0,2,0.3321
B8A,4867650.0,361230.0,0,4867650.0,361230.0,2,0.3302
B8A,4867650.0,361290.0,0,4867650.0,361290.0,2,0.3414
B8A,4867590.0,360270.0,0,4867590.0,360270.0,2,0.3094
B8A,4867590.0,360330.0,0,4867590.0,360330.0,2,0.3051
B8A,4867590.0,360390.0,0,4867590.0,360390.0,2,0.3131
B8A,4867590.0,360450.0,0,4867590.0,360450.0,2,0.3339
B8A,4867590.0,360510.0,0,4867590.0,360510.0,2,0.3275
B8A,4867590.0,360570.0,0,4867590.0,360570.0,2,0.3346
B8A,4867590.0,360630.0,0,4867590.0,360630.0,2,0.3354
B8A,4867590.0,360690.0,0,4867590.0,360690.0,2,0.3391
B8A,4867590.0,360750.0,0,4867590.0,360750.0,2,0.3445
B8A,4867590.0,360810.0,0,4867590.0,360810.0,2,0.3447
B8A,4867590.0,360870.0,0,4867590.0,360870.0,2,0.341
B8A,4867590.0,360930.0,0,4867590.0,360930.0,2,0.3432
B8A,4867590.0,360990.0,0,4867590.0,360990.0,2,0.3343
B8A,4867590.0,361050.0,0,4867590.0,361050.0,2,0.3356
B8A,4867590.0,361110.0,0,4867590.0,361110.0,2,0.3385
B8A,4867590.0,361170.0,0,4867590.0,361170.0,2,0.3503
B8A,4867590.0,361230.0,0,4867590.0,361230.0,2,0.3766
B8A,4867590.0,361290.0,0,4867590.0,361290.0,2,0.3714
B8A,4867590.0,361350.0,0,4867590.0,361350.0,2,0.3094
B8A,4867530.0,360210.0,0,4867530.0,360210.0,2,0.3172
B8A,4867530.0,360270.0,0,4867530.0,360270.0,2,0.3092
B8A,4867530.0,360330.0,0,4867530.0,360330.0,2,0.3099
B8A,4867530.0,360390.0,0,4867530.0,360390.0,2,0.3187
B8A,4867530.0,360450.0,0,4867530.0,360450.0,2,0.3087
B8A,4867530.0,360510.0,0,4867530.0,360510.0,2,0.3173
B8A,4867530.0,360570.0,0,4867530.0,360570.0,2,0.3263
B8A,4867530.0,360630.0,0,4867530.0,360630.0,2,0.3287
B8A,4867530.0,360690.0,0,4867530.0,360690.0,2,0.3306
B8A,4867530.0,360750.0,0,4867530.0,360750.0,2,0.3371
B8A,4867530.0,360810.0,0,4867530.0,360810.0,2,0.3364
B8A,4867530.0,360870.0,0,4867530.0,360870.0,2,0.3306
B8A,4867530.0,360930.0,0,4867530.0,360930.0,2,0.33
B8A,4867530.0,360990.0,0,4867530.0,360990.0,2,0.3176
B8A,4867530.0,361050.0,0,4867530.0,361050.0,2,0.3311
B8A,4867530.0,361110.0,0,4867530.0,361110.0,2,0.3354
B8A,4867530.0,361170.0,0,4867530.0,361170.0,2,0.3626
B8A,4867530.0,361230.0,0,4867530.0,361230.0,2,0.3955
B8A,4867530.0,361290.0,0,4867530.0,361290.0,2,0.3974
B8A,4867530.0,361350.0,0,4867530.0,361350.0,2,0.3545
B8A,4867470.0,360210.0,0,4867470.0,360210.0,2,0.323
B8A,4867470.0,360270.0,0,4867470.0,360270.0,2,0.3299
B8A,4867470.0,360330.0,0,4867470.0,360330.0,2,0.3271
B8A,4867470.0,360390.0,0,4867470.0,360390.0,2,0.3123
B8A,4867470.0,360450.0,0,4867470.0,360450.0,2,0.3268
B8A,4867470.0,360510.0,0,4867470.0,360510.0,2,0.3255
B8A,4867470.0,360570.0,0,4867470.0,360570.0,2,0.3317
B8A,4867470.0,360630.0,0,4867470.0,360630.0,2,0.3468
B8A,4867470.0,360690.0,0,4867470.0,360690.0,2,0.3442
B8A,4867470.0,360750.0,0,4867470.0,360750.0,2,0.3329
B8A,4867470.0,360810.0,0,4867470.0,360810.0,2,0.3457
B8A,4867470.0,360870.0,0,4867470.0,360870.0,2,0.3363
B8A,4867470.0,360930.0,0,4867470.0,360930.0,2,0.3341
B8A,4867470.0,360990.0,0,4867470.0,360990.0,2,0.3417
B8A,4867470.0,361050.0,0,4867470.0,361050.0,2,0.3463
B8A,4867470.0,361110.0,0,4867470.0,361110.0,2,0.3467
B8A,4867470.0,361170.0,0,4867470.0,361170.0,2,0.3506
B8A,4867470.0,361230.0,0,4867470.0,361230.0,2,0.4057
B8A,4867470.0,361290.0,0,4867470.0,361290.0,2,0.391
B8A,4867470.0,361350.0,0,4867470.0,361350.0,2,0.3917
B8A,4867410.0,360210.0,0,4867410.0,360210.0,2,0.325
B8A,4867410.0,360270.0,0,4867410.0,360270.0,2,0.329
B8A,4867410.0,360330.0,0,4867410.0,360330.0,2,0.3322
B8A,4867410.0,360390.0,0,4867410.0,360390.0,2,0.3365
B8A,4867410.0,360450.0,0,4867410.0,360450.0,2,0.3265
B8A,4867410.0,360510.0,0,4867410.0,360510.0,2,0.3251
B8A,4867410.0,360570.0,0,4867410.0,360570.0,2,0.3231
B8A,4867410.0,360630.0,0,4867410.0,360630.0,2,0.3266
B8A,4867410.0,360690.0,0,4867410.0,360690.0,2,0.336
B8A,4867410.0,360750.0,0,4867410.0,360750.0,2,0.3406
B8A,4867410.0,360810.0,0,4867410.0,360810.0,2,0.3562
B8A,4867410.0,360870.0,0,4867410.0,360870.0,2,0.3347
B8A,4867410.0,360930.0,0,4867410.0,360930.0,2,0.3183
B8A,4867410.0,360990.0,0,4867410.0,360990.0,2,0.3269
B8A,4867410.0,361050.0,0,4867410.0,361050.0,2,0.3341
B8A,4867410.0,361110.0,0,4867410.0,361110.0,2,0.3463
B8A,4867410.0,361170.0,0,4867410.0,361170.0,2,0.3578
B8A,4867410.0,361230.0,0,4867410.0,361230.0,2,0.3874
B8A,4867410.0,361290.0,0,4867410.0,361290.0,2,0.412
B8A,4867410.0,361350.0,0,4867410.0,361350.0,2,0.4088
B8A,4867410.0,361410.0,0,4867410.0,361410.0,2,0.4222
B8A,4867350.0,360210.0,0,4867350.0,360210.0,2,0.3294
B8A,4867350.0,360270.0,0,4867350.0,360270.0,2,0.3234
B8A,4867350.0,360330.0,0,4867350.0,360330.0,2,0.3226
B8A,4867350.0,360390.0,0,4867350.0,360390.0,2,0.3263
B8A,4867350.0,360450.0,0,4867350.0,360450.0,2,0.3242
B8A,4867350.0,360510.0,0,4867350.0,360510.0,2,0.288
B8A,4867350.0,360570.0,0,4867350.0,360570.0,2,0.3014
B8A,4867350.0,360630.0,0,4867350.0,360630.0,2,0.3264
B8A,4867350.0,360690.0,0,4867350.0,360690.0,2,0.3302
B8A,4867350.0,360750.0,0,4867350.0,360750.0,2,0.362
B8A,4867350.0,360810.0,0,4867350.0,360810.0,2,0.3527
B8A,4867350.0,360870.0,0,4867350.0,360870.0,2,0.3524
B8A,4867350.0,360930.0,0,4867350.0,360930.0,2,0.3417
B8A,4867350.0,360990.0,0,4867350.0,360990.0,2,0.3295
B8A,4867350.0,361050.0,0,4867350.0,361050.0,2,0.3397
B8A,4867350.0,361110.0,0,4867350.0,361110.0,2,0.3594
B8A,4867350.0,361170.0,0,4867350.0,361170.0,2,0.3478
B8A,4867350.0,361230.0,0,4867350.0,361230.0,2,0.4012
B8A,4867350.0,361290.0,0,4867350.0,361290.0,2,0.4283
B8A,4867350.0,361350.0,0,4867350.0,361350.0,2,0.4131
B8A,4867350.0,361410.0,0,4867350.0,361410.0,2,0.3995
B8A,4867290.0,360210.0,0,4867290.0,360210.0,2,0.3372
B8A,4867290.0,360270.0,0,4867290.0,360270.0,2,0.3307
B8A,4867290.0,360330.0,0,4867290.0,360330.0,2,0.3301
B8A,4867290.0,360390.0,0,4867290.0,360390.0,2,0.3184
B8A,4867290.0,360450.0,0,4867290.0,360450.0,2,0.3264
B8A,4867290.0,360510.0,0,4867290.0,360510.0,2,0.3149
B8A,4867290.0,360570.0,0,4867290.0,360570.0,2,0.3213
B8A,4867290.0,360630.0,0,4867290.0,360630.0,2,0.3253
B8A,4867290.0,360690.0,0,4867290.0,360690.0,2,0.3535
B8A,4867290.0,360750.0,0,4867290.0,360750.0,2,0.3361
B8A,4867290.0,360810.0,0,4867290.0,360810.0,2,0.3477
B8A,4867290.0,360870.0,0,4867290.0,360870.0,2,0.3511
B8A,4867290.0,360930.0,0,4867290.0,360930.0,2,0.3444
B8A,4867290.0,360990.0,0,4867290.0,360990.0,2,0.3409
B8A,4867290.0,361050.0,0,4867290.0,361050.0,2,0.3314
B8A,4867290.0,361110.0,0,4867290.0,361110.0,2,0.3382
B8A,4867290.0,361170.0,0,4867290.0,361170.0,2,0.3433
B8A,4867290.0,361230.0,0,4867290.0,361230.0,2,0.3462
B8A,4867290.0,361290.0,0,4867290.0,361290.0,2,0.3428
B8A,4867290.0,361350.0,0,4867290.0,361350.0,2,0.3372
B8A,4867290.0,361410.0,0,4867290.0,361410.0,2,0.329
B8A,4867230.0,360210.0,0,4867230.0,360210.0,2,0.3269
B8A,4867230.0,360270.0,0,4867230.0,360270.0,2,0.3293
B8A,4867230.0,360330.0,0,4867230.0,360330.0,2,0.3275
B8A,4867230.0,360390.0,0,4867230.0,360390.0,2,0.3358
B8A,4867230.0,360450.0,0,4867230.0,360450.0,2,0.3341
B8A,4867230.0,360510.0,0,4867230.0,360510.0,2,0.3193
B8A,4867230.0,360570.0,0,4867230.0,360570.0,2,0.3302
B8A,4867230.0,360630.0,0,4867230.0,360630.0,2,0.3246
B8A,4867230.0,360690.0,0,4867230.0,360690.0,2,0.3382
B8A,4867230.0,360750.0,0,4867230.0,360750.0,2,0.3574
B8A,4867230.0,360810.0,0,4867230.0,360810.0,2,0.3492
B8A,4867230.0,360870.0,0,4867230.0,360870.0,2,0.3443
B8A,4867230.0,360930.0,0,4867230.0,360930.0,2,0.3559
B8A,4867230.0,360990.0,0,4867230.0,360990.0,2,0.3467
B8A,4867230.0,361050.0,0,4867230.0,361050.0,2,0.3304
B8A,4867230.0,361110.0,0,4867230.0,361110.0,2,0.321
B8A,4867230.0,361170.0,0,4867230.0,361170.0,2,0.2996
B8A,4867230.0,361230.0,0,4867230.0,361230.0,2,0.3464
B8A,4867230.0,361290.0,0,4867230.0,361290.0,2,0.3558
B8A,4867230.0,361350.0,0,4867230.0,361350.0,2,0.3357
B8A,4867230.0,361410.0,0,4867230.0,361410.0,2,0.3096
B8A,4867170.0,360210.0,0,4867170.0,360210.0,2,0.3345
B8A,4867170.0,360270.0,0,4867170.0,360270.0,2,0.3283
B8A,4867170.0,360330.0,0,4867170.0,360330.0,2,0.3259
B8A,4867170.0,360390.0,0,4867170.0,360390.0,2,0.3338
B8A,4867170.0,360450.0,0,4867170.0,360450.0,2,0.338
B8A,4867170.0,360510.0,0,4867170.0,360510.0,2,0.3503
B8A,4867170.0,360570.0,0,4867170.0,360570.0,2,0.3505
B8A,4867170.0,360630.0,0,4867170.0,360630.0,2,0.3306
B8A,4867170.0,360690.0,0,4867170.0,360690.0,2,0.3546
B8A,4867170.0,360750.0,0,4867170.0,360750.0,2,0.3603
B8A,4867170.0,360810.0,0,4867170.0,360810.0,2,0.3521
B8A,4867170.0,360870.0,0,4867170.0,360870.0,2,0.3232
B8A,4867170.0,360930.0,0,4867170.0,360930.0,2,0.3279
B8A,4867170.0,360990.0,0,4867170.0,360990.0,2,0.327
B8A,4867170.0,361050.0,0,4867170.0,361050.0,2,0.3477
B8A,4867170.0,361110.0,0,4867170.0,361110.0,2,0.3428
B8A,4867170.0,361170.0,0,4867170.0,361170.0,2,0.3477
B8A,4867170.0,361230.0,0,4867170.0,361230.0,2,0.3556
B8A,4867170.0,361290.0,0,4867170.0,361290.0,2,0.3476
B8A,4867170.0,361350.0,0,4867170.0,361350.0,2,0.309
B8A,4867170.0,361410.0,0,4867170.0,361410.0,2,0.3046
B8A,4867110.0,360210.0,0,4867110.0,360210.0,2,0.3266
B8A,4867110.0,360270.0,0,4867110.0,360270.0,2,0.3321
B8A,4867110.0,360330.0,0,4867110.0,360330.0,2,0.3353
B8A,4867110.0,360390.0,0,4867110.0,360390.0,2,0.3218
B8A,4867110.0,360450.0,0,4867110.0,360450.0,2,0.3407
B8A,4867110.0,360510.0,0,4867110.0,360510.0,2,0.3359
B8A,4867110.0,360570.0,0,4867110.0,360570.0,2,0.3307
B8A,4867110.0,360630.0,0,4867110.0,360630.0,2,0.3174
B8A,4867110.0,360690.0,0,4867110.0,360690.0,2,0.3103
B8A,4867110.0,360750.0,0,4867110.0,360750.0,2,0.328
B8A,4867110.0,360810.0,0,4867110.0,360810.0,2,0.3442
B8A,4867110.0,360870.0,0,4867110.0,360870.0,2,0.3446
B8A,4867110.0,360930.0,0,4867110.0,360930.0,2,0.3439
